stop_pattern_id,stop_id,stop_sequence,timepoint
887_0_20251116,9848,26,0
887_0_20251116,9849,27,0
887_0_20251116,8862,28,0
887_0_20251116,9851,29,0
887_0_20251116,9852,30,0
887_0_20251116,9853,31,0
887_0_20251116,9854,32,0
887_0_20251116,9855,33,0
887_0_20251116,9856,34,0
887_0_20251116,9857,35,0
887_0_20251116,9858,36,1
611_1_20251116,4396,0,1
611_1_20251116,4395,1,0
611_1_20251116,4394,2,0
611_1_20251116,4393,3,0
611_1_20251116,4392,4,0
611_1_20251116,4391,5,0
611_1_20251116,4390,6,0
611_1_20251116,4389,7,0
611_1_20251116,4388,8,0
611_1_20251116,4387,9,0
611_1_20251116,4386,10,0
611_1_20251116,4385,11,0
611_1_20251116,4384,12,0
611_1_20251116,4383,13,0
611_1_20251116,4382,14,0
611_1_20251116,4381,15,0
611_1_20251116,4320,16,0
611_1_20251116,4319,17,1
611_1_20251116,4317,18,0
611_1_20251116,4316,19,0
611_1_20251116,4315,20,0
611_1_20251116,4313,21,0
611_1_20251116,4312,22,0
611_1_20251116,5104,23,1
611_1_20251116,5112,24,0
611_1_20251116,4113,25,1
611_1_20251116,5102,26,1
261_0_20251116,1005,0,1
261_0_20251116,1002,1,0
261_0_20251116,1100,2,0
261_0_20251116,1102,3,0
261_0_20251116,1200,4,0
261_0_20251116,1204,5,0
261_0_20251116,1206,6,0
261_0_20251116,1208,7,1
261_0_20251116,1211,8,0
261_0_20251116,1213,9,0
261_0_20251116,1215,10,0
261_0_20251116,1217,11,0
261_0_20251116,1228,12,0
261_0_20251116,1230,13,0
261_0_20251116,1232,14,0
261_0_20251116,1234,15,0
261_0_20251116,1236,16,0
261_0_20251116,1238,17,0
261_0_20251116,1240,18,0
261_0_20251116,1242,19,0
261_0_20251116,1244,20,0
261_0_20251116,1146,21,0
261_0_20251116,1148,22,1
JVL_1_20251116,JOHN,0,1
JVL_1_20251116,RARO,1,1
JVL_1_20251116,KHAN,2,1
JVL_1_20251116,BOXH,3,1
JVL_1_20251116,SIML,4,1
JVL_1_20251116,AWAR,5,1
JVL_1_20251116,NGAI,6,1
JVL_1_20251116,CROF,7,1
JVL_1_20251116,WELL,8,1
JVL_0_20251116,WELL,0,1
JVL_0_20251116,CROF,1,1
JVL_0_20251116,NGAI,2,1
JVL_0_20251116,AWAR,3,1
JVL_0_20251116,SIML,4,1
JVL_0_20251116,BOXH,5,1
JVL_0_20251116,KHAN,6,1
JVL_0_20251116,RARO,7,1
JVL_0_20251116,JOHN,8,1
56_0_20251116,5000,0,1
56_0_20251116,5002,1,0
56_0_20251116,5515,2,0
56_0_20251116,5006,3,0
56_0_20251116,5008,4,0
56_0_20251116,5010,5,0
56_0_20251116,5012,6,0
56_0_20251116,5014,7,0
56_0_20251116,5016,8,1
56_0_20251116,5018,9,0
56_0_20251116,5020,10,0
56_0_20251116,5024,11,0
56_0_20251116,5026,12,0
56_0_20251116,5028,13,0
56_0_20251116,3260,14,0
56_0_20251116,3262,15,0
56_0_20251116,3264,16,0
56_0_20251116,3266,17,0
56_0_20251116,3600,18,0
56_0_20251116,3602,19,0
56_0_20251116,3604,20,0
56_0_20251116,3606,21,0
56_0_20251116,3608,22,1
56_0_20251116,3610,23,0
56_0_20251116,3410,24,0
56_0_20251116,3412,25,0
56_0_20251116,3414,26,0
56_0_20251116,3612,27,0
56_0_20251116,3614,28,0
56_0_20251116,3616,29,0
56_0_20251116,3618,30,0
56_0_20251116,3620,31,0
56_0_20251116,3622,32,0
56_0_20251116,3624,33,0
56_0_20251116,3482,34,0
56_0_20251116,3002,35,0
56_0_20251116,3250,36,1
56_1_20251116,3250,0,1
56_1_20251116,3400,1,0
56_1_20251116,3500,2,0
56_1_20251116,3502,3,0
56_1_20251116,3504,4,0
56_1_20251116,3506,5,0
56_1_20251116,3508,6,0
56_1_20251116,3510,7,0
56_1_20251116,3512,8,0
56_1_20251116,3514,9,0
56_1_20251116,3466,10,0
56_1_20251116,3468,11,0
56_1_20251116,3470,12,0
56_1_20251116,3540,13,1
56_1_20251116,3542,14,0
56_1_20251116,3544,15,0
56_1_20251116,3546,16,0
56_1_20251116,3548,17,0
56_1_20251116,3550,18,0
56_1_20251116,3254,19,0
56_1_20251116,3256,20,0
56_1_20251116,3258,21,0
56_1_20251116,5486,22,0
56_1_20251116,5488,23,0
56_1_20251116,5492,24,0
56_1_20251116,5498,25,0
56_1_20251116,5500,26,1
56_1_20251116,5502,27,0
56_1_20251116,5506,28,0
56_1_20251116,5508,29,0
56_1_20251116,5510,30,0
56_1_20251116,5513,31,0
56_1_20251116,5514,32,0
56_1_20251116,5516,33,1
114_0_20251116,8580,0,1
114_0_20251116,9582,1,0
114_0_20251116,8539,2,0
114_0_20251116,8538,3,0
114_0_20251116,8559,4,1
114_0_20251116,8558,5,0
114_0_20251116,8556,6,0
114_0_20251116,8555,7,0
114_0_20251116,8554,8,0
114_0_20251116,8553,9,0
114_0_20251116,8552,10,0
114_0_20251116,8551,11,0
114_0_20251116,8550,12,0
114_0_20251116,8548,13,1
114_0_20251116,8547,14,0
114_0_20251116,8544,15,0
114_0_20251116,8543,16,0
114_0_20251116,8542,17,0
114_0_20251116,8540,18,0
114_0_20251116,9525,19,1
18_1_20251116,7241,0,1
18_1_20251116,7240,1,0
18_1_20251116,7239,2,0
18_1_20251116,7238,3,0
18_1_20251116,7237,4,0
18_1_20251116,7236,5,0
18_1_20251116,7235,6,0
18_1_20251116,7234,7,0
18_1_20251116,7083,8,1
18_1_20251116,7080,9,0
18_1_20251116,7028,10,0
18_1_20251116,7027,11,0
18_1_20251116,7026,12,1
18_1_20251116,7025,13,0
18_1_20251116,7024,14,0
18_1_20251116,7023,15,0
18_1_20251116,7022,16,0
18_1_20251116,7021,17,0
18_1_20251116,7020,18,0
18_1_20251116,7019,19,0
18_1_20251116,7018,20,0
18_1_20251116,7017,21,1
18_1_20251116,7918,22,0
18_1_20251116,7917,23,0
18_1_20251116,7915,24,0
18_1_20251116,7914,25,1
18_1_20251116,7913,26,0
18_1_20251116,7912,27,0
18_1_20251116,7911,28,0
18_1_20251116,7909,29,1
18_1_20251116,7908,30,0
18_1_20251116,7907,31,0
18_1_20251116,5914,32,0
18_1_20251116,5915,33,1
18_1_20251116,5916,34,0
18_1_20251116,5917,35,0
18_1_20251116,5918,36,0
18_1_20251116,5319,37,1
18_1_20251116,5320,38,0
18_1_20251116,5321,39,0
18_1_20251116,5322,40,0
18_1_20251116,5323,41,0
18_1_20251116,5324,42,0
18_1_20251116,5325,43,0
18_1_20251116,5327,44,0
18_1_20251116,5328,45,0
18_1_20251116,5329,46,0
18_1_20251116,5330,47,0
18_1_20251116,5331,48,0
18_1_20251116,5332,49,1
114_1_20251116,9525,0,1
114_1_20251116,9540,1,0
114_1_20251116,9541,2,0
114_1_20251116,9542,3,0
114_1_20251116,9543,4,0
114_1_20251116,9544,5,0
114_1_20251116,9545,6,0
114_1_20251116,9546,7,0
114_1_20251116,9548,8,1
114_1_20251116,9550,9,0
114_1_20251116,9551,10,0
114_1_20251116,9552,11,0
114_1_20251116,9553,12,0
114_1_20251116,9554,13,0
114_1_20251116,9555,14,0
114_1_20251116,9556,15,0
114_1_20251116,9558,16,0
114_1_20251116,9559,17,1
114_1_20251116,9538,18,0
114_1_20251116,9539,19,0
114_1_20251116,8582,20,0
114_1_20251116,8580,21,1
18_0_20251116,4332,0,1
18_0_20251116,4331,1,0
18_0_20251116,4330,2,0
18_0_20251116,4329,3,0
18_0_20251116,4328,4,0
18_0_20251116,4327,5,0
18_0_20251116,4325,6,0
18_0_20251116,4324,7,0
18_0_20251116,4323,8,0
18_0_20251116,4322,9,0
18_0_20251116,4321,10,0
18_0_20251116,4320,11,0
18_0_20251116,4319,12,1
18_0_20251116,4918,13,0
18_0_20251116,4917,14,0
18_0_20251116,4916,15,0
18_0_20251116,4915,16,1
18_0_20251116,6906,17,0
18_0_20251116,6908,18,0
18_0_20251116,6909,19,1
18_0_20251116,6911,20,0
18_0_20251116,6912,21,0
18_0_20251116,6913,22,0
18_0_20251116,6914,23,1
18_0_20251116,6915,24,0
18_0_20251116,6917,25,0
18_0_20251116,6918,26,0
18_0_20251116,6055,27,1
18_0_20251116,6019,28,0
18_0_20251116,6021,29,0
18_0_20251116,6022,30,0
18_0_20251116,6023,31,0
18_0_20251116,6024,32,0
18_0_20251116,6025,33,0
18_0_20251116,6026,34,0
18_0_20251116,6224,35,1
18_0_20251116,6027,36,0
18_0_20251116,6028,37,0
18_0_20251116,6080,38,0
18_0_20251116,6081,39,1
18_0_20251116,6234,40,0
18_0_20251116,6235,41,0
18_0_20251116,6236,42,0
18_0_20251116,6237,43,0
18_0_20251116,6238,44,0
18_0_20251116,6239,45,0
18_0_20251116,6240,46,0
18_0_20251116,6241,47,1
717_0_20251116,6011,0,1
717_0_20251116,6014,1,0
717_0_20251116,6015,2,0
717_0_20251116,6055,3,1
717_0_20251116,6019,4,0
717_0_20251116,6021,5,0
717_0_20251116,6022,6,0
717_0_20251116,6023,7,0
717_0_20251116,6024,8,0
717_0_20251116,6025,9,0
717_0_20251116,6026,10,0
717_0_20251116,6224,11,1
717_0_20251116,6027,12,0
717_0_20251116,6028,13,0
717_0_20251116,6080,14,0
717_0_20251116,6081,15,1
717_0_20251116,6087,16,0
717_0_20251116,6088,17,0
717_0_20251116,6089,18,0
717_0_20251116,6036,19,0
717_0_20251116,6037,20,0
717_0_20251116,6038,21,0
717_0_20251116,6039,22,0
717_0_20251116,6040,23,0
717_0_20251116,6041,24,0
717_0_20251116,6042,25,0
717_0_20251116,7042,26,1
465_0_20251116,2527,0,1
465_0_20251116,2533,1,0
465_0_20251116,2525,2,1
465_0_20251116,2511,3,0
465_0_20251116,2622,4,0
465_0_20251116,2623,5,0
465_0_20251116,2535,6,0
465_0_20251116,2583,7,0
465_0_20251116,2625,8,0
465_0_20251116,2627,9,0
465_0_20251116,2628,10,0
465_0_20251116,2629,11,0
465_0_20251116,2751,12,1
465_0_20251116,2503,13,0
465_0_20251116,2501,14,0
465_0_20251116,2504,15,0
465_0_20251116,2506,16,0
465_0_20251116,2508,17,0
465_0_20251116,2510,18,0
465_0_20251116,2512,19,0
465_0_20251116,2514,20,0
465_0_20251116,2516,21,0
465_0_20251116,2518,22,0
465_0_20251116,2520,23,0
465_0_20251116,2522,24,0
465_0_20251116,2524,25,0
465_0_20251116,2526,26,0
465_0_20251116,2528,27,0
465_0_20251116,2530,28,0
465_0_20251116,2532,29,0
465_0_20251116,2534,30,0
465_0_20251116,2536,31,0
465_0_20251116,2538,32,0
465_0_20251116,2540,33,0
465_0_20251116,2541,34,0
465_0_20251116,2543,35,0
465_0_20251116,2712,36,0
465_0_20251116,2547,37,0
465_0_20251116,2549,38,0
465_0_20251116,2716,39,0
465_0_20251116,2718,40,0
465_0_20251116,2720,41,0
465_0_20251116,2722,42,0
465_0_20251116,2724,43,0
465_0_20251116,2726,44,0
465_0_20251116,2728,45,0
465_0_20251116,2730,46,0
465_0_20251116,2732,47,0
465_0_20251116,2734,48,0
465_0_20251116,2736,49,0
465_0_20251116,2738,50,0
465_0_20251116,2740,51,0
465_0_20251116,2744,52,1
901_0_20251116,8461,0,1
901_0_20251116,9463,1,0
901_0_20251116,9464,2,0
901_0_20251116,9465,3,0
901_0_20251116,9466,4,0
901_0_20251116,9567,5,0
901_0_20251116,9568,6,0
901_0_20251116,9569,7,0
901_0_20251116,9570,8,0
901_0_20251116,9571,9,0
901_0_20251116,9572,10,0
901_0_20251116,9573,11,0
901_0_20251116,9574,12,0
901_0_20251116,9575,13,0
901_0_20251116,8579,14,1
901_0_20251116,9583,15,0
901_0_20251116,9584,16,0
901_0_20251116,9585,17,0
901_0_20251116,9586,18,0
901_0_20251116,9587,19,0
901_0_20251116,9688,20,0
901_0_20251116,9689,21,0
901_0_20251116,9690,22,0
901_0_20251116,9691,23,0
901_0_20251116,9692,24,0
901_0_20251116,9693,25,0
901_0_20251116,9694,26,0
901_0_20251116,9601,27,0
901_0_20251116,9602,28,0
901_0_20251116,9604,29,0
901_0_20251116,9605,30,1
465_1_20251116,2738,0,1
465_1_20251116,2740,1,0
465_1_20251116,2744,2,0
465_1_20251116,2748,3,0
465_1_20251116,2750,4,0
465_1_20251116,2752,5,0
465_1_20251116,2754,6,0
465_1_20251116,2756,7,0
465_1_20251116,2758,8,0
465_1_20251116,2760,9,0
465_1_20251116,2761,10,0
465_1_20251116,2762,11,0
465_1_20251116,2764,12,0
465_1_20251116,2765,13,0
465_1_20251116,2768,14,0
465_1_20251116,2554,15,0
465_1_20251116,2556,16,0
465_1_20251116,2558,17,0
465_1_20251116,2560,18,0
465_1_20251116,2562,19,0
465_1_20251116,2564,20,0
465_1_20251116,2566,21,0
465_1_20251116,2568,22,0
465_1_20251116,2570,23,0
465_1_20251116,2572,24,0
465_1_20251116,2574,25,0
465_1_20251116,2576,26,0
465_1_20251116,2578,27,0
465_1_20251116,2580,28,0
465_1_20251116,2582,29,0
465_1_20251116,2584,30,0
465_1_20251116,2586,31,0
465_1_20251116,2588,32,0
465_1_20251116,2590,33,0
465_1_20251116,2592,34,0
465_1_20251116,2501,35,0
465_1_20251116,2503,36,0
465_1_20251116,2742,37,1
465_1_20251116,2521,38,0
465_1_20251116,2523,39,0
465_1_20251116,2610,40,0
465_1_20251116,2505,41,0
465_1_20251116,2612,42,0
465_1_20251116,2613,43,0
465_1_20251116,2583,44,0
465_1_20251116,2625,45,0
465_1_20251116,2616,46,0
465_1_20251116,2617,47,0
465_1_20251116,2619,48,0
465_1_20251116,2527,49,1
465_1_20251116,2533,50,0
465_1_20251116,2525,51,1
442_0_20251116,2032,0,1
442_0_20251116,2781,1,0
442_0_20251116,2500,2,0
442_0_20251116,2502,3,0
442_0_20251116,2504,4,0
442_0_20251116,2506,5,0
442_0_20251116,2508,6,0
442_0_20251116,2510,7,0
442_0_20251116,2512,8,0
442_0_20251116,2514,9,0
442_0_20251116,2516,10,0
442_0_20251116,2518,11,0
442_0_20251116,2520,12,0
442_0_20251116,2522,13,0
442_0_20251116,2524,14,0
442_0_20251116,2526,15,0
442_0_20251116,2528,16,0
442_0_20251116,2530,17,0
442_0_20251116,2532,18,0
442_0_20251116,2534,19,0
442_0_20251116,2536,20,0
442_0_20251116,2538,21,0
442_0_20251116,2540,22,0
442_0_20251116,2544,23,0
442_0_20251116,2546,24,0
442_0_20251116,2548,25,1
755_0_20251116,6018,0,1
755_0_20251116,7028,1,0
755_0_20251116,7027,2,0
755_0_20251116,7026,3,1
755_0_20251116,7025,4,0
755_0_20251116,7024,5,0
755_0_20251116,7023,6,0
755_0_20251116,7022,7,0
755_0_20251116,7021,8,0
755_0_20251116,7020,9,0
755_0_20251116,7019,10,0
755_0_20251116,7018,11,0
755_0_20251116,7017,12,1
755_0_20251116,7015,13,0
755_0_20251116,7014,14,0
755_0_20251116,7013,15,0
755_0_20251116,7012,16,0
755_0_20251116,6509,17,0
755_0_20251116,5016,18,1
634_0_20251116,3466,0,1
634_0_20251116,3468,1,0
634_0_20251116,3470,2,0
634_0_20251116,3610,3,0
634_0_20251116,3410,4,0
634_0_20251116,3412,5,0
634_0_20251116,3414,6,0
634_0_20251116,3416,7,0
634_0_20251116,3418,8,0
634_0_20251116,3420,9,0
634_0_20251116,3422,10,0
634_0_20251116,3424,11,0
634_0_20251116,3426,12,0
634_0_20251116,3428,13,0
634_0_20251116,3430,14,0
634_0_20251116,3432,15,0
634_0_20251116,3450,16,0
634_0_20251116,3434,17,0
634_0_20251116,3451,18,0
634_0_20251116,3972,19,0
634_0_20251116,3210,20,0
634_0_20251116,3212,21,0
634_0_20251116,3214,22,0
634_0_20251116,3216,23,0
634_0_20251116,3218,24,0
634_0_20251116,3234,25,0
634_0_20251116,3295,26,0
634_0_20251116,3239,27,0
634_0_20251116,3273,28,1
732_0_20251116,5112,0,1
732_0_20251116,4113,1,1
732_0_20251116,5102,2,1
732_0_20251116,5098,3,0
732_0_20251116,6012,4,0
732_0_20251116,6013,5,0
732_0_20251116,6014,6,0
732_0_20251116,6015,7,0
732_0_20251116,6417,8,0
732_0_20251116,6418,9,0
732_0_20251116,6419,10,0
732_0_20251116,6125,11,0
732_0_20251116,6126,12,0
732_0_20251116,6128,13,0
732_0_20251116,6129,14,0
732_0_20251116,6131,15,0
732_0_20251116,6132,16,0
732_0_20251116,6133,17,0
732_0_20251116,6136,18,0
732_0_20251116,6137,19,0
732_0_20251116,6139,20,0
732_0_20251116,6101,21,0
732_0_20251116,6140,22,0
732_0_20251116,6141,23,0
732_0_20251116,6142,24,0
732_0_20251116,6143,25,0
732_0_20251116,6144,26,0
732_0_20251116,6145,27,0
732_0_20251116,6146,28,0
732_0_20251116,6147,29,0
732_0_20251116,6149,30,0
732_0_20251116,6150,31,0
732_0_20251116,6151,32,0
732_0_20251116,6152,33,0
732_0_20251116,6153,34,1
732_0_20251116,6155,35,0
732_0_20251116,6156,36,0
732_0_20251116,6157,37,0
732_0_20251116,6158,38,1
634_1_20251116,3212,0,1
634_1_20251116,3214,1,0
634_1_20251116,3216,2,0
634_1_20251116,3218,3,0
634_1_20251116,3234,4,0
634_1_20251116,3295,5,0
634_1_20251116,3239,6,0
634_1_20251116,3273,7,0
634_1_20251116,3900,8,0
634_1_20251116,3451,9,0
634_1_20251116,3435,10,0
634_1_20251116,3448,11,0
634_1_20251116,3452,12,0
634_1_20251116,3454,13,0
634_1_20251116,3456,14,0
634_1_20251116,3458,15,0
634_1_20251116,3460,16,0
634_1_20251116,3462,17,0
634_1_20251116,3464,18,0
634_1_20251116,3466,19,1
619_0_20251116,5104,0,1
619_0_20251116,4113,1,1
619_0_20251116,5102,2,1
619_0_20251116,5115,3,0
619_0_20251116,5116,4,0
619_0_20251116,5117,5,0
619_0_20251116,5118,6,0
619_0_20251116,5120,7,0
619_0_20251116,5121,8,0
619_0_20251116,5123,9,0
619_0_20251116,5124,10,1
619_0_20251116,5125,11,0
619_0_20251116,5126,12,0
619_0_20251116,5127,13,0
619_0_20251116,5128,14,0
619_0_20251116,5129,15,0
619_0_20251116,5135,16,0
619_0_20251116,4136,17,1
619_0_20251116,4936,18,0
619_0_20251116,4935,19,0
619_0_20251116,4934,20,0
619_0_20251116,4932,21,0
619_0_20251116,4931,22,0
619_0_20251116,4930,23,0
619_0_20251116,4929,24,0
619_0_20251116,4928,25,0
619_0_20251116,4927,26,0
619_0_20251116,4926,27,0
619_0_20251116,4925,28,0
619_0_20251116,4924,29,0
619_0_20251116,4923,30,0
619_0_20251116,4922,31,0
619_0_20251116,4921,32,1
770_0_20251116,6018,0,1
770_0_20251116,6553,1,1
770_0_20251116,7223,2,0
770_0_20251116,7222,3,0
770_0_20251116,6010,4,1
770_0_20251116,6014,5,0
770_0_20251116,6015,6,0
770_0_20251116,7918,7,0
770_0_20251116,7746,8,0
770_0_20251116,6748,9,0
770_0_20251116,6749,10,0
770_0_20251116,6750,11,0
770_0_20251116,6751,12,0
770_0_20251116,6752,13,0
770_0_20251116,6753,14,0
770_0_20251116,6754,15,0
770_0_20251116,6755,16,0
770_0_20251116,7732,17,0
770_0_20251116,7731,18,0
770_0_20251116,7730,19,0
770_0_20251116,7729,20,0
770_0_20251116,7728,21,0
770_0_20251116,7726,22,0
770_0_20251116,7725,23,0
770_0_20251116,7724,24,0
770_0_20251116,7723,25,0
770_0_20251116,7722,26,0
770_0_20251116,7721,27,0
770_0_20251116,7700,28,0
770_0_20251116,7719,29,0
770_0_20251116,6761,30,0
770_0_20251116,6762,31,0
770_0_20251116,6763,32,0
770_0_20251116,6764,33,0
770_0_20251116,6765,34,0
770_0_20251116,6766,35,0
770_0_20251116,6767,36,0
770_0_20251116,6768,37,0
770_0_20251116,6769,38,0
770_0_20251116,6770,39,0
770_0_20251116,6771,40,0
770_0_20251116,6772,41,0
770_0_20251116,6773,42,0
770_0_20251116,7774,43,1
770_1_20251116,7774,0,1
770_1_20251116,7773,1,0
770_1_20251116,7772,2,0
770_1_20251116,7771,3,0
770_1_20251116,7770,4,0
770_1_20251116,7769,5,0
770_1_20251116,7768,6,0
770_1_20251116,7767,7,0
770_1_20251116,7766,8,0
770_1_20251116,7764,9,0
770_1_20251116,7763,10,0
770_1_20251116,7762,11,0
770_1_20251116,7761,12,0
770_1_20251116,6720,13,0
770_1_20251116,6721,14,0
770_1_20251116,6722,15,0
770_1_20251116,6723,16,0
770_1_20251116,6724,17,0
770_1_20251116,6725,18,0
770_1_20251116,6726,19,0
770_1_20251116,6727,20,0
770_1_20251116,6728,21,0
770_1_20251116,6729,22,0
770_1_20251116,6730,23,0
770_1_20251116,6732,24,0
770_1_20251116,7755,25,0
770_1_20251116,7754,26,0
770_1_20251116,7753,27,0
770_1_20251116,7752,28,0
770_1_20251116,7751,29,0
770_1_20251116,7750,30,0
770_1_20251116,7749,31,0
770_1_20251116,7748,32,0
770_1_20251116,6746,33,0
770_1_20251116,6917,34,0
770_1_20251116,6918,35,0
770_1_20251116,7015,36,0
770_1_20251116,7014,37,1
770_1_20251116,6553,38,1
770_1_20251116,6224,39,0
770_1_20251116,6018,40,1
501_0_20251116,1203,0,1
501_0_20251116,1292,1,0
501_0_20251116,1294,2,0
501_0_20251116,1194,3,0
501_0_20251116,1626,4,0
501_0_20251116,1515,5,1
501_0_20251116,1500,6,0
501_0_20251116,1637,7,0
501_0_20251116,1638,8,0
501_0_20251116,1522,9,0
501_0_20251116,1524,10,0
501_0_20251116,1526,11,0
501_0_20251116,1528,12,0
501_0_20251116,1530,13,0
501_0_20251116,1532,14,0
501_0_20251116,1534,15,0
501_0_20251116,1536,16,0
501_0_20251116,1538,17,0
501_0_20251116,1540,18,0
501_0_20251116,1542,19,0
501_0_20251116,1544,20,0
501_0_20251116,1546,21,0
501_0_20251116,1548,22,0
501_0_20251116,1550,23,0
501_0_20251116,1552,24,0
501_0_20251116,1554,25,0
501_0_20251116,1557,26,0
501_0_20251116,1559,27,0
501_0_20251116,1560,28,1
21_1_20251116,4396,0,1
21_1_20251116,4395,1,0
21_1_20251116,4394,2,0
21_1_20251116,4393,3,0
21_1_20251116,4392,4,0
21_1_20251116,4391,5,0
21_1_20251116,4390,6,0
21_1_20251116,4389,7,0
21_1_20251116,4388,8,0
21_1_20251116,4387,9,0
21_1_20251116,4386,10,0
21_1_20251116,4385,11,0
21_1_20251116,4384,12,0
21_1_20251116,4383,13,0
21_1_20251116,4382,14,0
21_1_20251116,4381,15,0
21_1_20251116,4320,16,0
21_1_20251116,4319,17,1
21_1_20251116,4918,18,0
21_1_20251116,4917,19,0
21_1_20251116,4916,20,0
21_1_20251116,4915,21,1
21_1_20251116,6906,22,0
21_1_20251116,6908,23,0
21_1_20251116,6909,24,0
21_1_20251116,7910,25,0
21_1_20251116,5514,26,0
21_1_20251116,5516,27,1
21_1_20251116,6212,28,0
21_1_20251116,6213,29,0
21_1_20251116,6214,30,0
21_1_20251116,6215,31,0
21_1_20251116,6216,32,0
21_1_20251116,6217,33,0
21_1_20251116,6218,34,0
21_1_20251116,6219,35,0
21_1_20251116,6220,36,0
21_1_20251116,6221,37,0
21_1_20251116,6553,38,0
21_1_20251116,6224,39,0
21_1_20251116,6027,40,0
21_1_20251116,6028,41,0
21_1_20251116,7035,42,1
853_1_20251116,9051,0,1
853_1_20251116,9052,1,0
853_1_20251116,9053,2,0
853_1_20251116,9054,3,0
853_1_20251116,9055,4,0
853_1_20251116,9056,5,0
853_1_20251116,9057,6,0
853_1_20251116,9058,7,0
853_1_20251116,9065,8,0
853_1_20251116,9066,9,0
853_1_20251116,9067,10,0
853_1_20251116,9068,11,0
853_1_20251116,9069,12,0
853_1_20251116,9070,13,0
853_1_20251116,9071,14,0
853_1_20251116,9072,15,0
853_1_20251116,9113,16,0
853_1_20251116,9114,17,0
853_1_20251116,9115,18,0
853_1_20251116,9101,19,0
853_1_20251116,9102,20,0
853_1_20251116,8122,21,0
853_1_20251116,8120,22,1
853_1_20251116,8118,23,0
853_1_20251116,9135,24,1
853_1_20251116,9136,25,1
853_1_20251116,8165,26,0
853_1_20251116,8164,27,0
853_1_20251116,8163,28,0
853_1_20251116,8161,29,1
853_1_20251116,8159,30,1
853_1_20251116,8158,31,0
853_1_20251116,8156,32,1
853_1_20251116,8152,33,1
21_0_20251116,7035,0,1
21_0_20251116,5000,1,1
21_0_20251116,5002,2,0
21_0_20251116,6910,3,0
21_0_20251116,7909,4,0
21_0_20251116,7908,5,0
21_0_20251116,7907,6,0
21_0_20251116,5914,7,0
21_0_20251116,5915,8,1
21_0_20251116,5916,9,0
21_0_20251116,5917,10,0
21_0_20251116,5918,11,0
21_0_20251116,5319,12,1
21_0_20251116,5380,13,0
